prey growth rate,0.8
prey death rate,0.2
predator growth rate,0.0004
predator death,0.2
x,500
y,20
n,90000
t (days),180

timestep,x,y
39.046,0.170059,793.767
39.048,0.169791,793.45
39.05,0.169524,793.133
39.052,0.169258,792.815
39.054,0.168992,792.498
39.056,0.168727,792.182
39.058,0.168463,791.865
39.06,0.168199,791.548
39.062,0.167936,791.232
39.064,0.167674,790.916
39.066,0.167412,790.599
39.068,0.16715,790.283
39.07,0.16689,789.967
39.072,0.16663,789.652
39.074,0.16637,789.336
39.076,0.166112,789.02
39.078,0.165853,788.705
39.08,0.165596,788.39
39.082,0.165339,788.074
39.084,0.165083,787.759
39.086,0.164827,787.444
39.088,0.164572,787.13
39.09,0.164317,786.815
39.092,0.164063,786.5
39.094,0.16381,786.186
39.096,0.163557,785.872
39.098,0.163305,785.557
39.1,0.163053,785.243
39.102,0.162802,784.929
39.104,0.162552,784.616
39.106,0.162302,784.302
39.108,0.162053,783.988
39.11,0.161804,783.675
39.112,0.161556,783.362
39.114,0.161309,783.048
39.116,0.161062,782.735
39.118,0.160816,782.422
39.12,0.16057,782.11
39.122,0.160325,781.797
39.124,0.16008,781.484
39.126,0.159836,781.172
39.128,0.159593,780.86
39.13,0.15935,780.548
39.132,0.159108,780.235
39.134,0.158866,779.924
39.136,0.158625,779.612
39.138,0.158384,779.3
39.14,0.158144,778.988
39.142,0.157905,778.677
39.144,0.157666,778.366
39.146,0.157428,778.055
39.148,0.15719,777.743
39.15,0.156953,777.433
39.152,0.156716,777.122
39.154,0.15648,776.811
39.156,0.156244,776.5
39.158,0.156009,776.19
39.16,0.155775,775.88
39.162,0.155541,775.57
39.164,0.155307,775.259
39.166,0.155075,774.949
39.168,0.154842,774.64
39.17,0.15461,774.33
39.172,0.154379,774.02
39.174,0.154149,773.711
39.176,0.153918,773.402
39.178,0.153689,773.092
39.18,0.15346,772.783
39.182,0.153231,772.474
39.184,0.153003,772.166
39.186,0.152776,771.857
39.188,0.152549,771.548
39.19,0.152322,771.24
39.192,0.152096,770.931
39.194,0.151871,770.623
39.196,0.151646,770.315
39.198,0.151422,770.007
39.2,0.151198,769.699
39.202,0.150974,769.392
39.204,0.150752,769.084
39.206,0.150529,768.777
39.208,0.150307,768.469
39.21,0.150086,768.162
39.212,0.149865,767.855
39.214,0.149645,767.548
39.216,0.149425,767.241
39.218,0.149206,766.934
39.22,0.148987,766.628
39.222,0.148769,766.321
39.224,0.148551,766.015
39.226,0.148334,765.708
39.228,0.148117,765.402
39.23,0.147901,765.096
39.232,0.147685,764.79
39.234,0.14747,764.485
39.236,0.147255,764.179
39.238,0.147041,763.874
39.24,0.146827,763.568
39.242,0.146614,763.263
39.244,0.146401,762.958
39.246,0.146189,762.653
39.248,0.145977,762.348
39.25,0.145766,762.043
39.252,0.145555,761.738
39.254,0.145345,761.434
39.256,0.145135,761.129
39.258,0.144925,760.825
39.26,0.144716,760.521
39.262,0.144508,760.217
39.264,0.1443,759.913
39.266,0.144092,759.609
39.268,0.143885,759.305
39.27,0.143679,759.002
39.272,0.143473,758.698
39.274,0.143267,758.395
39.276,0.143062,758.092
39.278,0.142857,757.789
39.28,0.142653,757.486
39.282,0.142449,757.183
39.284,0.142246,756.88
39.286,0.142043,756.578
39.288,0.141841,756.275
39.29,0.141639,755.973
39.292,0.141438,755.67
39.294,0.141237,755.368
39.296,0.141036,755.066
39.298,0.140836,754.764
39.3,0.140636,754.463
39.302,0.140437,754.161
39.304,0.140238,753.859
39.306,0.14004,753.558
39.308,0.139842,753.257
39.31,0.139645,752.956
39.312,0.139448,752.655
39.314,0.139252,752.354
39.316,0.139055,752.053
39.318,0.13886,751.752
39.32,0.138665,751.452
39.322,0.13847,751.151
39.324,0.138276,750.851
39.326,0.138082,750.551
39.328,0.137888,750.251
39.33,0.137696,749.951
39.332,0.137503,749.651
39.334,0.137311,749.351
39.336,0.137119,749.052
39.338,0.136928,748.752
39.34,0.136737,748.453
39.342,0.136547,748.153
39.344,0.136357,747.854
39.346,0.136167,747.555
39.348,0.135978,747.256
39.35,0.13579,746.958
39.352,0.135601,746.659
39.354,0.135414,746.361
39.356,0.135226,746.062
39.358,0.135039,745.764
39.36,0.134853,745.466
39.362,0.134666,745.168
39.364,0.134481,744.87
39.366,0.134295,744.572
39.368,0.134111,744.274
39.37,0.133926,743.977
39.372,0.133742,743.679
39.374,0.133558,743.382
39.376,0.133375,743.085
39.378,0.133192,742.788
39.38,0.13301,742.491
39.382,0.132828,742.194
39.384,0.132646,741.897
39.386,0.132465,741.6
39.388,0.132284,741.304
39.39,0.132104,741.007
39.392,0.131924,740.711
39.394,0.131744,740.415
39.396,0.131565,740.119
39.398,0.131386,739.823
39.4,0.131208,739.527
39.402,0.13103,739.232
39.404,0.130852,738.936
39.406,0.130675,738.641
39.408,0.130498,738.345
39.41,0.130322,738.05
39.412,0.130146,737.755
39.414,0.12997,737.46
39.416,0.129795,737.165
39.418,0.12962,736.87
39.42,0.129446,736.576
39.422,0.129272,736.281
39.424,0.129098,735.987
39.426,0.128925,735.693
39.428,0.128752,735.399
39.43,0.128579,735.105
39.432,0.128407,734.811
39.434,0.128235,734.517
39.436,0.128064,734.223
39.438,0.127893,733.93
39.44,0.127722,733.636
39.442,0.127552,733.343
39.444,0.127382,733.05
39.446,0.127212,732.757
39.448,0.127043,732.464
39.45,0.126875,732.171
39.452,0.126706,731.878
39.454,0.126538,731.585
39.456,0.12637,731.293
39.458,0.126203,731.001
39.46,0.126036,730.708
39.462,0.12587,730.416
39.464,0.125704,730.124
39.466,0.125538,729.832
39.468,0.125372,729.54
39.47,0.125207,729.249
39.472,0.125043,728.957
39.474,0.124878,728.666
39.476,0.124714,728.374
39.478,0.124551,728.083
39.48,0.124387,727.792
39.482,0.124224,727.501
39.484,0.124062,727.21
39.486,0.1239,726.919
39.488,0.123738,726.629
39.49,0.123576,726.338
39.492,0.123415,726.048
39.494,0.123254,725.758
39.496,0.123094,725.467
39.498,0.122934,725.177
39.5,0.122774,724.887
39.502,0.122615,724.598
39.504,0.122456,724.308
39.506,0.122297,724.018
39.508,0.122139,723.729
39.51,0.121981,723.439
39.512,0.121823,723.15
39.514,0.121666,722.861
39.516,0.121509,722.572
39.518,0.121352,722.283
39.52,0.121196,721.994
39.522,0.12104,721.706
39.524,0.120884,721.417
39.526,0.120729,721.129
39.528,0.120574,720.84
39.53,0.12042,720.552
39.532,0.120266,720.264
39.534,0.120112,719.976
39.536,0.119958,719.688
39.538,0.119805,719.4
39.54,0.119652,719.113
39.542,0.119499,718.825
39.544,0.119347,718.538
39.546,0.119195,718.251
39.548,0.119044,717.963
39.55,0.118892,717.676
39.552,0.118741,717.389
39.554,0.118591,717.103
39.556,0.118441,716.816
39.558,0.118291,716.529
39.56,0.118141,716.243
39.562,0.117992,715.956
39.564,0.117843,715.67
39.566,0.117694,715.384
39.568,0.117546,715.098
39.57,0.117398,714.812
39.572,0.11725,714.526
39.574,0.117103,714.241
39.576,0.116956,713.955
39.578,0.116809,713.67
39.58,0.116663,713.384
39.582,0.116517,713.099
39.584,0.116371,712.814
39.586,0.116225,712.529
39.588,0.11608,712.244
39.59,0.115935,711.959
39.592,0.115791,711.675
39.594,0.115647,711.39
39.596,0.115503,711.106
39.598,0.115359,710.821
39.6,0.115216,710.537
39.602,0.115073,710.253
39.604,0.11493,709.969
39.606,0.114788,709.685
39.608,0.114646,709.401
39.61,0.114504,709.118
39.612,0.114363,708.834
39.614,0.114222,708.551
39.616,0.114081,708.267
39.618,0.11394,707.984
39.62,0.1138,707.701
39.622,0.11366,707.418
39.624,0.113521,707.135
39.626,0.113381,706.853
39.628,0.113242,706.57
39.63,0.113104,706.288
39.632,0.112965,706.005
39.634,0.112827,705.723
39.636,0.112689,705.441
39.638,0.112552,705.159
39.64,0.112414,704.877
39.642,0.112278,704.595
39.644,0.112141,704.313
39.646,0.112005,704.032
39.648,0.111868,703.75
39.65,0.111733,703.469
39.652,0.111597,703.187
39.654,0.111462,702.906
39.656,0.111327,702.625
39.658,0.111192,702.344
39.66,0.111058,702.063
39.662,0.110924,701.783
39.664,0.11079,701.502
39.666,0.110657,701.222
39.668,0.110524,700.941
39.67,0.110391,700.661
39.672,0.110258,700.381
39.674,0.110126,700.101
39.676,0.109994,699.821
39.678,0.109862,699.541
39.68,0.109731,699.261
39.682,0.109599,698.982
39.684,0.109468,698.702
39.686,0.109338,698.423
39.688,0.109207,698.144
39.69,0.109077,697.865
39.692,0.108947,697.586
39.694,0.108818,697.307
39.696,0.108689,697.028
39.698,0.10856,696.749
39.7,0.108431,696.471
39.702,0.108302,696.192
39.704,0.108174,695.914
39.706,0.108046,695.635
39.708,0.107919,695.357
39.71,0.107791,695.079
39.712,0.107664,694.801
39.714,0.107537,694.524
39.716,0.107411,694.246
39.718,0.107285,693.968
39.72,0.107159,693.691
39.722,0.107033,693.413
39.724,0.106907,693.136
39.726,0.106782,692.859
39.728,0.106657,692.582
39.73,0.106532,692.305
39.732,0.106408,692.028
39.734,0.106284,691.752
39.736,0.10616,691.475
39.738,0.106036,691.199
39.74,0.105913,690.922
39.742,0.10579,690.646
39.744,0.105667,690.37
39.746,0.105544,690.094
39.748,0.105422,689.818
39.75,0.1053,689.542
39.752,0.105178,689.266
39.754,0.105057,688.991
39.756,0.104935,688.715
39.758,0.104814,688.44
39.76,0.104693,688.165
39.762,0.104573,687.889
39.764,0.104453,687.614
39.766,0.104332,687.339
39.768,0.104213,687.065
39.77,0.104093,686.79
39.772,0.103974,686.515
39.774,0.103855,686.241
39.776,0.103736,685.966
39.778,0.103618,685.692
39.78,0.103499,685.418
39.782,0.103381,685.144
39.784,0.103263,684.87
39.786,0.103146,684.596
39.788,0.103029,684.322
39.79,0.102912,684.049
39.792,0.102795,683.775
39.794,0.102678,683.502
39.796,0.102562,683.229
39.798,0.102446,682.955
39.8,0.10233,682.682
39.802,0.102214,682.409
39.804,0.102099,682.137
39.806,0.101984,681.864
39.808,0.101869,681.591
39.81,0.101754,681.319
39.812,0.10164,681.046
39.814,0.101526,680.774
39.816,0.101412,680.502
39.818,0.101298,680.23
39.82,0.101185,679.958
39.822,0.101072,679.686
39.824,0.100959,679.414
39.826,0.100846,679.142
39.828,0.100734,678.871
39.83,0.100621,678.599
39.832,0.100509,678.328
39.834,0.100397,678.057
39.836,0.100286,677.786
39.838,0.100175,677.515
39.84,0.100064,677.244
39.842,0.0999527,676.973
39.844,0.0998421,676.702
39.846,0.0997317,676.432
39.848,0.0996215,676.161
39.85,0.0995116,675.891
39.852,0.0994019,675.621
39.854,0.0992924,675.351
39.856,0.0991832,675.081
39.858,0.0990741,674.811
39.86,0.0989653,674.541
39.862,0.0988568,674.271
39.864,0.0987484,674.001
39.866,0.0986403,673.732
39.868,0.0985324,673.463
39.87,0.0984248,673.193
39.872,0.0983173,672.924
39.874,0.0982101,672.655
39.876,0.0981031,672.386
39.878,0.0979963,672.117
39.88,0.0978898,671.849
39.882,0.0977834,671.58
39.884,0.0976773,671.311
39.886,0.0975714,671.043
39.888,0.0974657,670.775
39.89,0.0973603,670.506
39.892,0.0972551,670.238
39.894,0.09715,669.97
39.896,0.0970452,669.702
39.898,0.0969406,669.435
39.9,0.0968363,669.167
39.902,0.0967321,668.899
39.904,0.0966282,668.632
39.906,0.0965245,668.365
39.908,0.096421,668.097
39.91,0.0963177,667.83
39.912,0.0962146,667.563
39.914,0.0961117,667.296
39.916,0.0960091,667.03
39.918,0.0959066,666.763
39.92,0.0958044,666.496
39.922,0.0957024,666.23
39.924,0.0956006,665.963
39.926,0.095499,665.697
39.928,0.0953976,665.431
39.93,0.0952964,665.165
39.932,0.0951954,664.899
39.934,0.0950946,664.633
39.936,0.0949941,664.367
39.938,0.0948937,664.102
39.94,0.0947936,663.836
39.942,0.0946937,663.571
39.944,0.0945939,663.305
39.946,0.0944944,663.04
39.948,0.0943951,662.775
39.95,0.094296,662.51
39.952,0.0941971,662.245
39.954,0.0940983,661.98
39.956,0.0939998,661.716
39.958,0.0939015,661.451
39.96,0.0938034,661.187
39.962,0.0937055,660.922
39.964,0.0936078,660.658
39.966,0.0935103,660.394
39.968,0.093413,660.13
39.97,0.0933159,659.866
39.972,0.093219,659.602
39.974,0.0931223,659.338
39.976,0.0930258,659.075
39.978,0.0929295,658.811
39.98,0.0928334,658.548
39.982,0.0927375,658.284
39.984,0.0926418,658.021
39.986,0.0925463,657.758
39.988,0.092451,657.495
39.99,0.0923558,657.232
39.992,0.0922609,656.969
39.994,0.0921662,656.707
39.996,0.0920716,656.444
39.998,0.0919773,656.181
40,0.0918831,655.919
40.002,0.0917892,655.657
40.004,0.0916954,655.395
40.006,0.0916018,655.133
40.008,0.0915084,654.871
40.01,0.0914152,654.609
40.012,0.0913222,654.347
40.014,0.0912294,654.085
40.016,0.0911368,653.824
40.018,0.0910444,653.562
40.02,0.0909521,653.301
40.022,0.0908601,653.04
40.024,0.0907682,652.779
40.026,0.0906765,652.518
40.028,0.090585,652.257
40.03,0.0904937,651.996
40.032,0.0904026,651.735
40.034,0.0903116,651.475
40.036,0.0902209,651.214
40.038,0.0901303,650.954
40.04,0.0900399,650.694
40.042,0.0899497,650.433
40.044,0.0898597,650.173
40.046,0.0897699,649.913
40.048,0.0896802,649.654
40.05,0.0895908,649.394
40.052,0.0895015,649.134
40.054,0.0894124,648.875
40.056,0.0893235,648.615
40.058,0.0892347,648.356
40.06,0.0891462,648.097
40.062,0.0890578,647.837
40.064,0.0889696,647.578
40.066,0.0888816,647.319
40.068,0.0887937,647.061
40.07,0.0887061,646.802
40.072,0.0886186,646.543
40.074,0.0885313,646.285
40.076,0.0884442,646.026
40.078,0.0883572,645.768
40.08,0.0882704,645.51
40.082,0.0881839,645.252
40.084,0.0880974,644.994
40.086,0.0880112,644.736
40.088,0.0879251,644.478
40.09,0.0878392,644.22
40.092,0.0877535,643.963
40.094,0.0876679,643.705
40.096,0.0875826,643.448
40.098,0.0874974,643.191
40.1,0.0874123,642.933
40.102,0.0873275,642.676
40.104,0.0872428,642.419
40.106,0.0871583,642.162
40.108,0.087074,641.906
40.11,0.0869898,641.649
40.112,0.0869058,641.392
40.114,0.086822,641.136
40.116,0.0867383,640.88
40.118,0.0866548,640.623
40.12,0.0865715,640.367
40.122,0.0864883,640.111
40.124,0.0864054,639.855
40.126,0.0863225,639.599
40.128,0.0862399,639.344
40.13,0.0861574,639.088
40.132,0.0860751,638.832
40.134,0.085993,638.577
40.136,0.085911,638.322
40.138,0.0858292,638.066
40.14,0.0857475,637.811
40.142,0.085666,637.556
40.144,0.0855847,637.301
40.146,0.0855035,637.047
40.148,0.0854226,636.792
40.15,0.0853417,636.537
40.152,0.0852611,636.283
40.154,0.0851806,636.028
40.156,0.0851002,635.774
40.158,0.08502,635.52
40.16,0.08494,635.266
40.162,0.0848602,635.012
40.164,0.0847805,634.758
40.166,0.084701,634.504
40.168,0.0846216,634.25
40.17,0.0845424,633.997
40.172,0.0844633,633.743
40.174,0.0843844,633.49
40.176,0.0843057,633.236
40.178,0.0842271,632.983
40.18,0.0841487,632.73
40.182,0.0840705,632.477
40.184,0.0839924,632.224
40.186,0.0839144,631.971
40.188,0.0838366,631.719
40.19,0.083759,631.466
40.192,0.0836815,631.214
40.194,0.0836042,630.961
40.196,0.0835271,630.709
40.198,0.0834501,630.457
40.2,0.0833732,630.205
40.202,0.0832965,629.953
40.204,0.08322,629.701
40.206,0.0831436,629.449
40.208,0.0830674,629.197
40.21,0.0829913,628.946
40.212,0.0829154,628.694
40.214,0.0828396,628.443
40.216,0.082764,628.191
40.218,0.0826885,627.94
40.22,0.0826132,627.689
40.222,0.082538,627.438
40.224,0.082463,627.187
40.226,0.0823881,626.937
40.228,0.0823134,626.686
40.23,0.0822389,626.435
40.232,0.0821644,626.185
40.234,0.0820902,625.934
40.236,0.0820161,625.684
40.238,0.0819421,625.434
40.24,0.0818683,625.184
40.242,0.0817946,624.934
40.244,0.0817211,624.684
40.246,0.0816477,624.434
40.248,0.0815745,624.185
40.25,0.0815014,623.935
40.252,0.0814285,623.685
40.254,0.0813557,623.436
40.256,0.0812831,623.187
40.258,0.0812106,622.938
40.26,0.0811382,622.689
40.262,0.081066,622.44
40.264,0.080994,622.191
40.266,0.0809221,621.942
40.268,0.0808503,621.693
40.27,0.0807787,621.445
40.272,0.0807072,621.196
40.274,0.0806359,620.948
40.276,0.0805647,620.699
40.278,0.0804936,620.451
40.28,0.0804227,620.203
40.282,0.0803519,619.955
40.284,0.0802813,619.707
40.286,0.0802108,619.459
40.288,0.0801405,619.212
40.29,0.0800703,618.964
40.292,0.0800002,618.717
40.294,0.0799303,618.469
40.296,0.0798605,618.222
40.298,0.0797909,617.975
40.3,0.0797214,617.728
40.302,0.079652,617.481
40.304,0.0795828,617.234
40.306,0.0795137,616.987
40.308,0.0794448,616.74
40.31,0.079376,616.494
40.312,0.0793073,616.247
40.314,0.0792388,616.001
40.316,0.0791704,615.754
40.318,0.0791021,615.508
40.32,0.079034,615.262
40.322,0.078966,615.016
40.324,0.0788982,614.77
40.326,0.0788305,614.524
40.328,0.0787629,614.279
40.33,0.0786954,614.033
40.332,0.0786281,613.787
40.334,0.078561,613.542
40.336,0.0784939,613.297
40.338,0.078427,613.051
40.34,0.0783603,612.806
40.342,0.0782936,612.561
40.344,0.0782271,612.316
40.346,0.0781607,612.072
40.348,0.0780945,611.827
40.35,0.0780284,611.582
40.352,0.0779624,611.338
40.354,0.0778966,611.093
40.356,0.0778309,610.849
40.358,0.0777653,610.605
40.36,0.0776999,610.36
40.362,0.0776346,610.116
40.364,0.0775694,609.872
40.366,0.0775043,609.629
40.368,0.0774394,609.385
40.37,0.0773746,609.141
40.372,0.0773099,608.898
40.374,0.0772454,608.654
40.376,0.077181,608.411
40.378,0.0771167,608.167
40.38,0.0770526,607.924
40.382,0.0769885,607.681
40.384,0.0769247,607.438
40.386,0.0768609,607.195
40.388,0.0767973,606.952
40.39,0.0767337,606.71
40.392,0.0766704,606.467
40.394,0.0766071,606.225
40.396,0.076544,605.982
40.398,0.076481,605.74
40.4,0.0764181,605.498
40.402,0.0763553,605.256
40.404,0.0762927,605.014
40.406,0.0762302,604.772
40.408,0.0761678,604.53
40.41,0.0761056,604.288
40.412,0.0760435,604.047
40.414,0.0759814,603.805
40.416,0.0759196,603.564
40.418,0.0758578,603.322
40.42,0.0757962,603.081
40.422,0.0757347,602.84
40.424,0.0756733,602.599
40.426,0.075612,602.358
40.428,0.0755509,602.117
40.43,0.0754899,601.876
40.432,0.075429,601.636
40.434,0.0753682,601.395
40.436,0.0753075,601.154
40.438,0.075247,600.914
40.44,0.0751866,600.674
40.442,0.0751263,600.434
40.444,0.0750661,600.194
40.446,0.0750061,599.954
40.448,0.0749461,599.714
40.45,0.0748863,599.474
40.452,0.0748266,599.234
40.454,0.0747671,598.995
40.456,0.0747076,598.755
40.458,0.0746483,598.516
40.46,0.0745891,598.276
40.462,0.07453,598.037
40.464,0.074471,597.798
40.466,0.0744121,597.559
40.468,0.0743534,597.32
40.47,0.0742948,597.081
40.472,0.0742362,596.842
40.474,0.0741778,596.604
40.476,0.0741196,596.365
40.478,0.0740614,596.127
40.48,0.0740034,595.888
40.482,0.0739454,595.65
40.484,0.0738876,595.412
40.486,0.0738299,595.174
40.488,0.0737724,594.936
40.49,0.0737149,594.698
40.492,0.0736575,594.46
40.494,0.0736003,594.222
40.496,0.0735432,593.985
40.498,0.0734862,593.747
40.5,0.0734293,593.51
40.502,0.0733725,593.273
40.504,0.0733158,593.035
40.506,0.0732593,592.798
40.508,0.0732028,592.561
40.51,0.0731465,592.324
40.512,0.0730903,592.087
40.514,0.0730342,591.851
40.516,0.0729782,591.614
40.518,0.0729223,591.377
40.52,0.0728666,591.141
40.522,0.0728109,590.905
40.524,0.0727554,590.668
40.526,0.0726999,590.432
40.528,0.0726446,590.196
40.53,0.0725894,589.96
40.532,0.0725343,589.724
40.534,0.0724793,589.488
40.536,0.0724244,589.253
40.538,0.0723696,589.017
40.54,0.072315,588.781
40.542,0.0722604,588.546
40.544,0.072206,588.311
40.546,0.0721516,588.075
40.548,0.0720974,587.84
40.55,0.0720433,587.605
40.552,0.0719893,587.37
40.554,0.0719354,587.135
40.556,0.0718816,586.901
40.558,0.0718279,586.666
40.56,0.0717743,586.431
40.562,0.0717209,586.197
40.564,0.0716675,585.962
40.566,0.0716143,585.728
40.568,0.0715611,585.494
40.57,0.0715081,585.26
40.572,0.0714551,585.026
40.574,0.0714023,584.792
40.576,0.0713496,584.558
40.578,0.0712969,584.324
40.58,0.0712444,584.091
40.582,0.071192,583.857
40.584,0.0711397,583.624
40.586,0.0710875,583.39
40.588,0.0710354,583.157
40.59,0.0709834,582.924
40.592,0.0709315,582.691
40.594,0.0708798,582.458
40.596,0.0708281,582.225
40.598,0.0707765,581.992
40.6,0.070725,581.759
40.602,0.0706737,581.527
40.604,0.0706224,581.294
40.606,0.0705712,581.062
40.608,0.0705202,580.829
40.61,0.0704692,580.597
40.612,0.0704184,580.365
40.614,0.0703676,580.133
40.616,0.070317,579.901
40.618,0.0702664,579.669
40.62,0.070216,579.437
40.622,0.0701656,579.206
40.624,0.0701154,578.974
40.626,0.0700652,578.742
40.628,0.0700152,578.511
40.63,0.0699652,578.28
40.632,0.0699154,578.048
40.634,0.0698657,577.817
40.636,0.069816,577.586
40.638,0.0697665,577.355
40.64,0.069717,577.124
40.642,0.0696677,576.894
40.644,0.0696184,576.663
40.646,0.0695693,576.432
40.648,0.0695202,576.202
40.65,0.0694713,575.971
40.652,0.0694224,575.741
40.654,0.0693737,575.511
40.656,0.069325,575.281
40.658,0.0692765,575.051
40.66,0.069228,574.821
40.662,0.0691797,574.591
40.664,0.0691314,574.361
40.666,0.0690832,574.132
40.668,0.0690352,573.902
40.67,0.0689872,573.673
40.672,0.0689393,573.443
40.674,0.0688915,573.214
40.676,0.0688438,572.985
40.678,0.0687963,572.755
40.68,0.0687488,572.526
40.682,0.0687014,572.298
40.684,0.0686541,572.069
40.686,0.0686069,571.84
40.688,0.0685598,571.611
40.69,0.0685127,571.383
40.692,0.0684658,571.154
40.694,0.068419,570.926
40.696,0.0683723,570.698
40.698,0.0683256,570.469
40.7,0.0682791,570.241
40.702,0.0682326,570.013
40.704,0.0681863,569.785
40.706,0.06814,569.557
40.708,0.0680939,569.33
40.71,0.0680478,569.102
40.712,0.0680018,568.875
40.714,0.0679559,568.647
40.716,0.0679101,568.42
40.718,0.0678644,568.192
40.72,0.0678188,567.965
40.722,0.0677733,567.738
40.724,0.0677278,567.511
40.726,0.0676825,567.284
40.728,0.0676373,567.057
40.73,0.0675921,566.831
40.732,0.0675471,566.604
40.734,0.0675021,566.377
40.736,0.0674572,566.151
40.738,0.0674124,565.924
40.74,0.0673677,565.698
40.742,0.0673231,565.472
40.744,0.0672786,565.246
40.746,0.0672342,565.02
40.748,0.0671899,564.794
40.75,0.0671456,564.568
40.752,0.0671015,564.342
40.754,0.0670574,564.117
40.756,0.0670134,563.891
40.758,0.0669695,563.666
40.76,0.0669257,563.44
40.762,0.066882,563.215
40.764,0.0668384,562.99
40.766,0.0667949,562.765
40.768,0.0667514,562.54
40.77,0.0667081,562.315
40.772,0.0666648,562.09
