prey 1 growth rate,0.5
prey 1 death rate,0.0006
prey 2 growth rate,0.4
prey 2 death rate,0.0005
predator growth rate,0.0008
predator death rate,0.42
x1,500
x2,200
y,20
n,10000
t (days),100

timestep,x1,x2,y
24.74,2340.23,791.021,1253.7
24.75,2334.15,788.592,1280.07
24.76,2327.72,786.032,1306.9
24.77,2320.92,783.34,1334.2
24.78,2313.77,780.513,1361.95
24.79,2306.25,777.553,1390.18
24.8,2298.36,774.457,1418.86
24.81,2290.1,771.224,1448.01
24.82,2281.46,767.855,1477.61
24.83,2272.46,764.349,1507.67
24.84,2263.07,760.705,1538.19
24.85,2253.32,756.923,1569.16
24.86,2243.18,753.004,1600.57
24.87,2232.66,748.946,1632.43
24.88,2221.77,744.75,1664.72
24.89,2210.5,740.417,1697.44
24.9,2198.85,735.947,1730.59
24.91,2186.82,731.34,1764.15
24.92,2174.42,726.597,1798.12
24.93,2161.65,721.72,1832.49
24.94,2148.5,716.709,1867.25
24.95,2134.99,711.566,1902.38
24.96,2121.12,706.291,1937.89
24.97,2106.88,700.888,1973.75
24.98,2092.29,695.356,2009.95
24.99,2077.34,689.699,2046.49
25,2062.05,683.919,2083.34
25.01,2046.41,678.017,2120.49
25.02,2030.44,671.997,2157.93
25.03,2014.14,665.86,2195.64
25.04,1997.52,659.61,2233.6
25.05,1980.58,653.249,2271.8
25.06,1963.33,646.782,2310.22
25.07,1945.78,640.21,2348.84
25.08,1927.95,633.538,2387.64
25.09,1909.83,626.769,2426.6
25.1,1891.44,619.906,2465.7
25.11,1872.78,612.954,2504.92
25.12,1853.87,605.917,2544.24
25.13,1834.72,598.798,2583.63
25.14,1815.34,591.603,2623.09
25.15,1795.74,584.335,2662.57
25.16,1775.93,576.998,2702.07
25.17,1755.92,569.598,2741.55
25.18,1735.72,562.139,2781
25.19,1715.35,554.626,2820.39
25.2,1694.83,547.063,2859.69
25.21,1674.15,539.455,2898.89
25.22,1653.33,531.808,2937.96
25.23,1632.4,524.125,2976.87
25.24,1611.35,516.412,3015.61
25.25,1590.2,508.675,3054.15
25.26,1568.97,500.917,3092.46
25.27,1547.67,493.144,3130.53
25.28,1526.31,485.361,3168.33
25.29,1504.91,477.572,3205.84
25.3,1483.47,469.783,3243.03
25.31,1462.02,461.998,3279.89
25.32,1440.56,454.222,3316.39
25.33,1419.1,446.46,3352.51
25.34,1397.66,438.716,3388.23
25.35,1376.25,430.996,3423.54
25.36,1354.89,423.302,3458.41
25.37,1333.58,415.641,3492.82
25.38,1312.33,408.015,3526.76
25.39,1291.16,400.429,3560.21
25.4,1270.09,392.888,3593.15
25.41,1249.11,385.394,3625.57
25.42,1228.24,377.952,3657.44
25.43,1207.48,370.566,3688.77
25.44,1186.86,363.238,3719.53
25.45,1166.38,355.972,3749.71
25.46,1146.05,348.772,3779.31
25.47,1125.87,341.64,3808.29
25.48,1105.86,334.579,3836.67
25.49,1086.02,327.592,3864.43
25.5,1066.36,320.682,3891.55
25.51,1046.89,313.851,3918.04
25.52,1027.61,307.1,3943.88
25.53,1008.53,300.434,3969.07
25.54,989.66,293.852,3993.61
25.55,971.001,287.357,4017.48
25.56,952.56,280.951,4040.69
25.57,934.341,274.635,4063.23
25.58,916.348,268.411,4085.09
25.59,898.585,262.28,4106.29
25.6,881.057,256.242,4126.81
25.61,863.765,250.298,4146.66
25.62,846.714,244.451,4165.84
25.63,829.906,238.699,4184.34
25.64,813.343,233.044,4202.18
25.65,797.026,227.486,4219.34
25.66,780.958,222.025,4235.85
25.67,765.14,216.662,4251.69
25.68,749.572,211.396,4266.87
25.69,734.256,206.227,4281.4
25.7,719.191,201.156,4295.28
25.71,704.378,196.182,4308.52
25.72,689.817,191.304,4321.12
25.73,675.507,186.523,4333.09
25.74,661.448,181.837,4344.44
25.75,647.638,177.246,4355.17
25.76,634.077,172.75,4365.29
25.77,620.763,168.347,4374.81
25.78,607.695,164.038,4383.73
25.79,594.872,159.82,4392.07
25.8,582.291,155.693,4399.83
25.81,569.95,151.656,4407.02
25.82,557.848,147.708,4413.65
25.83,545.982,143.848,4419.73
25.84,534.35,140.074,4425.27
25.85,522.949,136.387,4430.27
25.86,511.777,132.784,4434.75
25.87,500.831,129.264,4438.72
25.88,490.108,125.826,4442.18
25.89,479.605,122.468,4445.14
25.9,469.32,119.191,4447.62
25.91,459.249,115.991,4449.63
25.92,449.39,112.868,4451.17
25.93,439.738,109.82,4452.25
25.94,430.292,106.847,4452.88
25.95,421.048,103.946,4453.08
25.96,412.002,101.117,4452.85
25.97,403.152,98.358,4452.2
25.98,394.493,95.6675,4451.15
25.99,386.024,93.0445,4449.69
26,377.74,90.4874,4447.85
26.01,369.639,87.995,4445.62
26.02,361.716,85.5659,4443.03
26.03,353.97,83.1988,4440.07
26.04,346.395,80.8923,4436.76
26.05,338.99,78.6453,4433.11
26.06,331.751,76.4563,4429.12
26.07,324.674,74.324,4424.81
26.08,317.757,72.2473,4420.18
26.09,310.996,70.2248,4415.24
26.1,304.388,68.2553,4410
26.11,297.931,66.3376,4404.47
26.12,291.62,64.4705,4398.65
26.13,285.453,62.6527,4392.56
26.14,279.427,60.8832,4386.2
26.15,273.539,59.1607,4379.58
26.16,267.786,57.4841,4372.7
26.17,262.164,55.8523,4365.58
26.18,256.672,54.2642,4358.22
26.19,251.307,52.7187,4350.64
26.2,246.064,51.2148,4342.82
26.21,240.943,49.7514,4334.8
26.22,235.94,48.3275,4326.56
26.23,231.052,46.9421,4318.11
26.24,226.277,45.5942,4309.47
26.25,221.612,44.2828,4300.64
26.26,217.055,43.0071,4291.63
26.27,212.604,41.7661,4282.44
26.28,208.255,40.5589,4273.07
26.29,204.007,39.3846,4263.54
26.3,199.857,38.2424,4253.85
26.31,195.803,37.1313,4244
26.32,191.842,36.0507,4234
26.33,187.973,34.9996,4223.86
26.34,184.194,33.9774,4213.58
26.35,180.501,32.9832,4203.16
26.36,176.894,32.0162,4192.61
26.37,173.37,31.0758,4181.94
26.38,169.927,30.1613,4171.15
26.39,166.563,29.2719,4160.25
26.4,163.276,28.4069,4149.23
26.41,160.065,27.5658,4138.11
26.42,156.928,26.7478,4126.88
26.43,153.862,25.9523,4115.56
26.44,150.867,25.1787,4104.14
26.45,147.94,24.4265,4092.63
26.46,145.08,23.6949,4081.04
26.47,142.286,22.9836,4069.36
26.48,139.555,22.2918,4057.61
26.49,136.886,21.6191,4045.78
26.5,134.277,20.9649,4033.88
26.51,131.728,20.3288,4021.91
26.52,129.237,19.7102,4009.87
26.53,126.801,19.1087,3997.77
26.54,124.421,18.5237,3985.61
26.55,122.094,17.9549,3973.4
26.56,119.82,17.4017,3961.13
26.57,117.597,16.8638,3948.81
26.58,115.423,16.3407,3936.45
26.59,113.298,15.8319,3924.04
26.6,111.221,15.3372,3911.59
26.61,109.189,14.8561,3899.1
26.62,107.203,14.3883,3886.57
26.63,105.261,13.9333,3874
26.64,103.362,13.4908,3861.41
26.65,101.505,13.0605,3848.78
26.66,99.6889,12.642,3836.13
26.67,97.9126,12.235,3823.45
26.68,96.1754,11.8392,3810.74
26.69,94.4761,11.4542,3798.02
26.7,92.814,11.0798,3785.27
26.71,91.188,10.7157,3772.51
26.72,89.5975,10.3616,3759.73
26.73,88.0414,10.0171,3746.93
26.74,86.519,9.68211,3734.13
26.75,85.0294,9.35626,3721.31
26.76,83.572,9.03933,3708.48
26.77,82.1458,8.73107,3695.65
26.78,80.7502,8.43124,3682.81
26.79,79.3844,8.13959,3669.96
26.8,78.0478,7.85591,3657.11
26.81,76.7395,7.57998,3644.26
26.82,75.459,7.31157,3631.41
26.83,74.2056,7.05048,3618.57
26.84,72.9786,6.79651,3605.72
26.85,71.7775,6.54945,3592.88
26.86,70.6016,6.30913,3580.04
26.87,69.4502,6.07534,3567.2
26.88,68.323,5.84791,3554.38
26.89,67.2191,5.62667,3541.56
26.9,66.1382,5.41144,3528.75
26.91,65.0797,5.20206,3515.96
26.92,64.0431,4.99836,3503.17
26.93,63.0277,4.80019,3490.4
26.94,62.0333,4.60739,3477.64
26.95,61.0592,4.41983,3464.89
26.96,60.1049,4.23734,3452.16
26.97,59.1702,4.0598,3439.44
26.98,58.2544,3.88707,3426.74
26.99,57.3571,3.71902,3414.06
27,56.4779,3.55551,3401.4
27.01,55.6165,3.39643,3388.75
27.02,54.7723,3.24165,3376.13
27.03,53.9451,3.09105,3363.53
27.04,53.1343,2.94452,3350.94
27.05,52.3397,2.80195,3338.38
27.06,51.5608,2.66323,3325.84
27.07,50.7974,2.52825,3313.33
27.08,50.049,2.39692,3300.84
27.09,49.3153,2.26913,3288.37
27.1,48.596,2.14479,3275.92
27.11,47.8908,2.0238,3263.51
27.12,47.1993,1.90608,3251.12
27.13,46.5213,1.79153,3238.75
27.14,45.8564,1.68007,3226.41
27.15,45.2043,1.57161,3214.1
27.16,44.5648,1.46607,3201.82
27.17,43.9376,1.36338,3189.56
27.18,43.3224,1.26345,3177.33
27.19,42.719,1.16622,3165.14
27.2,42.127,1.07161,3152.97
27.21,41.5463,0.979544,3140.83
27.22,40.9765,0.889961,3128.72
27.23,40.4175,0.802791,3116.64
27.24,39.869,0.717971,3104.59
27.25,39.3308,0.635437,3092.58
27.26,38.8026,0.555127,3080.59
27.27,38.2843,0.476982,3068.64
27.28,37.7756,0.400944,3056.72
27.29,37.2764,0.326957,3044.83
27.3,36.7863,0.254966,3032.97
27.31,36.3053,0.184918,3021.15
27.32,35.8331,0.11676,3009.35
27.33,35.3696,0.0504427,2997.6
27.34,34.9145,0,2985.87
27.35,34.4676,0,2974.18
27.36,34.0289,0,2962.53
27.37,33.5981,0,2950.91
27.38,33.1751,0,2939.32
27.39,32.7597,0,2927.77
27.4,32.3517,0,2916.26
27.41,31.951,0,2904.78
27.42,31.5574,0,2893.34
27.43,31.1708,0,2881.94
27.44,30.7911,0,2870.57
27.45,30.4181,0,2859.24
27.46,30.0516,0,2847.94
27.47,29.6915,0,2836.68
27.48,29.3377,0,2825.46
27.49,28.9901,0,2814.27
27.5,28.6486,0,2803.12
27.51,28.3129,0,2792.01
27.52,27.9831,0,2780.93
27.53,27.6589,0,2769.89
27.54,27.3403,0,2758.89
27.55,27.0271,0,2747.92
27.56,26.7193,0,2736.99
27.57,26.4167,0,2726.1
27.58,26.1192,0,2715.24
27.59,25.8268,0,2704.42
27.6,25.5393,0,2693.64
27.61,25.2566,0,2682.9
27.62,24.9787,0,2672.19
27.63,24.7054,0,2661.52
27.64,24.4367,0,2650.88
27.65,24.1724,0,2640.28
27.66,23.9125,0,2629.72
27.67,23.6569,0,2619.2
27.68,23.4055,0,2608.71
27.69,23.1582,0,2598.26
27.7,22.915,0,2587.85
27.71,22.6758,0,2577.47
27.72,22.4404,0,2567.13
27.73,22.2089,0,2556.83
27.74,21.9811,0,2546.56
27.75,21.7569,0,2536.33
27.76,21.5364,0,2526.14
27.77,21.3194,0,2515.98
27.78,21.1059,0,2505.86
27.79,20.8958,0,2495.78
27.8,20.689,0,2485.73
27.81,20.4855,0,2475.72
27.82,20.2853,0,2465.74
27.83,20.0882,0,2455.8
27.84,19.8941,0,2445.9
27.85,19.7032,0,2436.04
27.86,19.5152,0,2426.21
27.87,19.3301,0,2416.41
27.88,19.148,0,2406.65
27.89,18.9686,0,2396.93
27.9,18.792,0,2387.25
27.91,18.6182,0,2377.6
27.92,18.447,0,2367.98
27.93,18.2784,0,2358.4
27.94,18.1125,0,2348.86
27.95,17.949,0,2339.35
27.96,17.7881,0,2329.88
27.97,17.6296,0,2320.44
27.98,17.4735,0,2311.04
27.99,17.3197,0,2301.68
28,17.1683,0,2292.35
28.01,17.0191,0,2283.05
28.02,16.8722,0,2273.79
28.03,16.7274,0,2264.56
28.04,16.5849,0,2255.37
28.05,16.4444,0,2246.22
28.06,16.3061,0,2237.09
28.07,16.1697,0,2228.01
28.08,16.0354,0,2218.95
28.09,15.9031,0,2209.94
28.1,15.7727,0,2200.95
28.11,15.6442,0,2192
28.12,15.5176,0,2183.09
28.13,15.3929,0,2174.21
28.14,15.2699,0,2165.36
28.15,15.1488,0,2156.55
28.16,15.0294,0,2147.77
28.17,14.9117,0,2139.02
28.18,14.7957,0,2130.31
28.19,14.6814,0,2121.63
28.2,14.5688,0,2112.98
28.21,14.4577,0,2104.37
28.22,14.3482,0,2095.79
28.23,14.2403,0,2087.25
28.24,14.134,0,2078.74
28.25,14.0291,0,2070.26
28.26,13.9257,0,2061.81
28.27,13.8238,0,2053.4
28.28,13.7233,0,2045.02
28.29,13.6242,0,2036.67
28.3,13.5266,0,2028.35
28.31,13.4303,0,2020.07
28.32,13.3353,0,2011.82
28.33,13.2417,0,2003.6
28.34,13.1493,0,1995.41
28.35,13.0583,0,1987.25
28.36,12.9685,0,1979.13
28.37,12.88,0,1971.04
28.38,12.7927,0,1962.98
28.39,12.7066,0,1954.95
28.4,12.6216,0,1946.96
28.41,12.5379,0,1938.99
28.42,12.4553,0,1931.06
28.43,12.3738,0,1923.15
28.44,12.2935,0,1915.28
28.45,12.2142,0,1907.44
28.46,12.136,0,1899.63
28.47,12.0589,0,1891.85
28.48,11.9828,0,1884.11
28.49,11.9078,0,1876.39
28.5,11.8338,0,1868.7
28.51,11.7608,0,1861.04
28.52,11.6887,0,1853.42
28.53,11.6177,0,1845.82
28.54,11.5476,0,1838.26
28.55,11.4784,0,1830.72
28.56,11.4102,0,1823.21
28.57,11.3429,0,1815.74
28.58,11.2765,0,1808.29
28.59,11.2109,0,1800.87
28.6,11.1463,0,1793.49
28.61,11.0825,0,1786.13
28.62,11.0196,0,1778.8
28.63,10.9575,0,1771.5
28.64,10.8962,0,1764.23
28.65,10.8358,0,1756.99
28.66,10.7761,0,1749.77
28.67,10.7173,0,1742.59
28.68,10.6592,0,1735.44
28.69,10.6019,0,1728.31
28.7,10.5453,0,1721.21
28.71,10.4895,0,1714.14
28.72,10.4344,0,1707.1
28.73,10.3801,0,1700.09
28.74,10.3265,0,1693.1
28.75,10.2736,0,1686.14
28.76,10.2213,0,1679.21
28.77,10.1698,0,1672.31
28.78,10.1189,0,1665.44
28.79,10.0688,0,1658.59
28.8,10.0192,0,1651.77
28.81,9.97035,0,1644.98
28.82,9.92211,0,1638.22
28.83,9.87451,0,1631.48
28.84,9.82753,0,1624.77
28.85,9.78117,0,1618.09
28.86,9.73542,0,1611.43
28.87,9.69027,0,1604.8
28.88,9.64571,0,1598.2
28.89,9.60174,0,1591.62
28.9,9.55834,0,1585.07
28.91,9.51551,0,1578.55
28.92,9.47324,0,1572.06
28.93,9.43153,0,1565.58
28.94,9.39036,0,1559.14
28.95,9.34974,0,1552.72
28.96,9.30965,0,1546.33
28.97,9.27008,0,1539.96
28.98,9.23104,0,1533.62
28.99,9.19251,0,1527.31
29,9.15449,0,1521.02
29.01,9.11696,0,1514.75
29.02,9.07993,0,1508.51
29.03,9.04339,0,1502.3
29.04,9.00733,0,1496.11
29.05,8.97175,0,1489.95
29.06,8.93664,0,1483.81
29.07,8.90199,0,1477.7
29.08,8.86781,0,1471.61
29.09,8.83407,0,1465.54
29.1,8.80078,0,1459.5
29.11,8.76794,0,1453.49
29.12,8.73553,0,1447.5
29.13,8.70356,0,1441.53
29.14,8.67201,0,1435.59
29.15,8.64088,0,1429.67
29.16,8.61017,0,1423.78
29.17,8.57987,0,1417.91
29.18,8.54998,0,1412.06
29.19,8.5205,0,1406.24
29.2,8.4914,0,1400.44
29.21,8.46271,0,1394.67
29.22,8.4344,0,1388.92
29.23,8.40647,0,1383.19
29.24,8.37893,0,1377.48
29.25,8.35176,0,1371.8
29.26,8.32496,0,1366.14
29.27,8.29853,0,1360.51
29.28,8.27246,0,1354.89
29.29,8.24675,0,1349.31
29.3,8.2214,0,1343.74
29.31,8.1964,0,1338.19
29.32,8.17174,0,1332.67
29.33,8.14743,0,1327.17
29.34,8.12346,0,1321.7
29.35,8.09982,0,1316.24
29.36,8.07652,0,1310.81
29.37,8.05355,0,1305.4
29.38,8.0309,0,1300.01
29.39,8.00857,0,1294.65
29.4,7.98656,0,1289.31
29.41,7.96487,0,1283.98
29.42,7.94349,0,1278.68
29.43,7.92242,0,1273.4
29.44,7.90165,0,1268.15
29.45,7.88119,0,1262.91
29.46,7.86102,0,1257.7
29.47,7.84115,0,1252.51
29.48,7.82158,0,1247.33
29.49,7.8023,0,1242.18
29.5,7.7833,0,1237.06
29.51,7.76459,0,1231.95
29.52,7.74616,0,1226.86
29.53,7.72801,0,1221.79
29.54,7.71013,0,1216.75
29.55,7.69253,0,1211.72
29.56,7.6752,0,1206.72
29.57,7.65814,0,1201.73
29.58,7.64135,0,1196.77
29.59,7.62481,0,1191.83
29.6,7.60854,0,1186.91
29.61,7.59253,0,1182
29.62,7.57678,0,1177.12
29.63,7.56127,0,1172.26
29.64,7.54602,0,1167.41
29.65,7.53102,0,1162.59
29.66,7.51627,0,1157.79
29.67,7.50176,0,1153.01
29.68,7.48749,0,1148.24
29.69,7.47346,0,1143.5
29.7,7.45967,0,1138.77
29.71,7.44612,0,1134.07
29.72,7.4328,0,1129.38
29.73,7.41971,0,1124.72
29.74,7.40685,0,1120.07
29.75,7.39423,0,1115.44
29.76,7.38182,0,1110.83
29.77,7.36964,0,1106.24
29.78,7.35769,0,1101.67
29.79,7.34595,0,1097.12
29.8,7.33443,0,1092.58
29.81,7.32313,0,1088.07
29.82,7.31205,0,1083.57
29.83,7.30118,0,1079.09
29.84,7.29052,0,1074.63
29.85,7.28007,0,1070.19
29.86,7.26982,0,1065.77
29.87,7.25979,0,1061.36
29.88,7.24996,0,1056.97
29.89,7.24033,0,1052.6
29.9,7.23091,0,1048.25
29.91,7.22168,0,1043.92
29.92,7.21266,0,1039.61
29.93,7.20383,0,1035.31
29.94,7.1952,0,1031.03
29.95,7.18676,0,1026.77
29.96,7.17851,0,1022.52
29.97,7.17046,0,1018.29
29.98,7.1626,0,1014.08
29.99,7.15492,0,1009.89
30,7.14744,0,1005.72
30.01,7.14014,0,1001.56
30.02,7.13302,0,997.418
30.03,7.12609,0,993.294
30.04,7.11934,0,989.187
30.05,7.11278,0,985.098
30.06,7.10639,0,981.025
30.07,7.10018,0,976.968
30.08,7.09415,0,972.929
30.09,7.0883,0,968.906
30.1,7.08262,0,964.9
30.11,7.07712,0,960.91
30.12,7.07179,0,956.937
30.13,7.06663,0,952.98
30.14,7.06164,0,949.04
30.15,7.05682,0,945.116
30.16,7.05217,0,941.208
30.17,7.04769,0,937.316
30.18,7.04338,0,933.44
30.19,7.03923,0,929.58
30.2,7.03525,0,925.736
30.21,7.03143,0,921.908
30.22,7.02777,0,918.096
30.23,7.02428,0,914.299
30.24,7.02095,0,910.518
30.25,7.01778,0,906.753
30.26,7.01477,0,903.003
30.27,7.01191,0,899.269
30.28,7.00922,0,895.55
30.29,7.00668,0,891.847
30.3,7.0043,0,888.159
30.31,7.00207,0,884.486
30.32,7,0,880.828
30.33,6.99808,0,877.185
30.34,6.99632,0,873.558
30.35,6.9947,0,869.945
30.36,6.99324,0,866.348
30.37,6.99193,0,862.765
30.38,6.99077,0,859.197
30.39,6.98976,0,855.644
30.4,6.9889,0,852.105
30.41,6.98819,0,848.581
30.42,6.98762,0,845.072
30.43,6.9872,0,841.577
30.44,6.98693,0,838.097
30.45,6.9868,0,834.631
30.46,6.98682,0,831.179
30.47,6.98698,0,827.742
30.48,6.98729,0,824.319
30.49,6.98774,0,820.91
30.5,6.98833,0,817.515
30.51,6.98907,0,814.134
30.52,6.98994,0,810.767
30.53,6.99096,0,807.414
30.54,6.99212,0,804.075
30.55,6.99341,0,800.75
30.56,6.99485,0,797.438
30.57,6.99643,1.4932e-05,794.141
30.58,6.99814,4.9096e-05,790.857
30.59,6.99999,0.000102424,787.586
30.6,7.00198,0.00017485,784.329
30.61,7.00411,0.000266311,781.085
30.62,7.00638,0.000376746,777.855
30.63,7.00878,0.000506093,774.639
30.64,7.01131,0.000654297,771.435
30.65,7.01398,0.000821303,768.245
30.66,7.01679,0.00100706,765.068
30.67,7.01973,0.0012115,761.904
30.68,7.02281,0.0014346,758.754
30.69,7.02602,0.0016763,755.616
30.7,7.02936,0.00193655,752.492
30.71,7.03284,0.00221531,749.38
30.72,7.03644,0.00251254,746.281
30.73,7.04019,0.0028282,743.195
30.74,7.04406,0.00316225,740.122
30.75,7.04806,0.00351466,737.062
30.76,7.0522,0.00388539,734.014
30.77,7.05647,0.00427441,730.979
30.78,7.06087,0.00468169,727.956
30.79,7.0654,0.00510719,724.946
30.8,7.07006,0.0055509,721.949
30.81,7.07485,0.00601279,718.964
30.82,7.07977,0.00649283,715.991
30.83,7.08482,0.006991,713.03
30.84,7.09,0.00750728,710.082
30.85,7.0953,0.00804166,707.146
30.86,7.10074,0.00859411,704.223
30.87,7.1063,0.00916462,701.311
30.88,7.112,0.00975318,698.411
30.89,7.11782,0.0103598,695.524
30.9,7.12377,0.0109844,692.648
30.91,7.12985,0.011627,689.785
30.92,7.13605,0.0122877,686.933
30.93,7.14238,0.0129663,684.093
30.94,7.14884,0.0136629,681.265
30.95,7.15543,0.0143776,678.448
30.96,7.16214,0.0151102,675.644
30.97,7.16898,0.0158608,672.851
30.98,7.17595,0.0166294,670.069
30.99,7.18304,0.017416,667.299
31,7.19026,0.0182206,664.541
31.01,7.1976,0.0190433,661.794
31.02,7.20507,0.0198839,659.058
31.03,7.21267,0.0207426,656.334
31.04,7.22039,0.0216193,653.621
31.05,7.22824,0.022514,650.919
31.06,7.23622,0.0234268,648.228
31.07,7.24432,0.0243577,645.549
31.08,7.25254,0.0253067,642.881
31.09,7.26089,0.0262738,640.224
31.1,7.26937,0.027259,637.578
31.11,7.27797,0.0282624,634.943
31.12,7.28669,0.0292839,632.318
31.13,7.29554,0.0303236,629.705
31.14,7.30452,0.0313816,627.103
31.15,7.31362,0.0324577,624.511
31.16,7.32285,0.0335522,621.93
31.17,7.3322,0.0346649,619.36
31.18,7.34167,0.035796,616.801
31.19,7.35127,0.0369454,614.252
31.2,7.361,0.0381132,611.713
31.21,7.37085,0.0392995,609.186
31.22,7.38083,0.0405041,606.668
31.23,7.39093,0.0417273,604.162
31.24,7.40115,0.042969,601.665
31.25,7.4115,0.0442293,599.179
31.26,7.42198,0.0455082,596.704
31.27,7.43258,0.0468057,594.238
31.28,7.4433,0.0481219,591.783
31.29,7.45415,0.0494568,589.338
31.3,7.46513,0.0508105,586.904
31.31,7.47623,0.052183,584.479
31.32,7.48745,0.0535744,582.064
31.33,7.4988,0.0549847,579.66
31.34,7.51028,0.056414,577.265
31.35,7.52188,0.0578623,574.881
31.36,7.53361,0.0593296,572.506
31.37,7.54546,0.0608161,570.141
31.38,7.55744,0.0623217,567.786
31.39,7.56954,0.0638466,565.441
31.4,7.58177,0.0653907,563.105
31.41,7.59413,0.0669542,560.78
31.42,7.60661,0.068537,558.464
31.43,7.61922,0.0701394,556.157
31.44,7.63195,0.0717612,553.86
31.45,7.64481,0.0734026,551.573
31.46,7.6578,0.0750637,549.295
31.47,7.67092,0.0767444,547.027
31.48,7.68416,0.078445,544.768
31.49,7.69752,0.0801654,542.519
31.5,7.71102,0.0819056,540.278
31.51,7.72464,0.0836659,538.048
31.52,7.73839,0.0854462,535.826
31.53,7.75227,0.0872466,533.614
31.54,7.76627,0.0890672,531.411
31.55,7.78041,0.090908,529.217
31.56,7.79467,0.0927692,527.032
31.57,7.80906,0.0946508,524.856
31.58,7.82357,0.0965529,522.689
31.59,7.83822,0.0984755,520.532
31.6,7.853,0.100419,518.383
31.61,7.8679,0.102383,516.243
31.62,7.88293,0.104368,514.112
31.63,7.8981,0.106373,511.99
31.64,7.91339,0.1084,509.877
31.65,7.92881,0.110448,507.773
31.66,7.94437,0.112516,505.677
31.67,7.96005,0.114606,503.59
31.68,7.97586,0.116718,501.512
31.69,7.99181,0.11885,499.443
31.7,8.00788,0.121005,497.382
31.71,8.02409,0.123181,495.329
31.72,8.04043,0.125378,493.285
31.73,8.0569,0.127597,491.25
31.74,8.0735,0.129838,489.223
31.75,8.09024,0.132101,487.205
31.76,8.10711,0.134386,485.195
31.77,8.12411,0.136694,483.193
31.78,8.14124,0.139023,481.2
31.79,8.15851,0.141375,479.215
31.8,8.17591,0.143749,477.238
31.81,8.19345,0.146146,475.27
31.82,8.21112,0.148565,473.309
31.83,8.22892,0.151007,471.357
31.84,8.24686,0.153472,469.413
31.85,8.26494,0.15596,467.477
31.86,8.28315,0.158472,465.549
31.87,8.30149,0.161006,463.629
31.88,8.31997,0.163563,461.717
31.89,8.33859,0.166144,459.814
31.9,8.35735,0.168748,457.918
31.91,8.37624,0.171376,456.03
31.92,8.39528,0.174028,454.149
31.93,8.41444,0.176704,452.277
31.94,8.43375,0.179403,450.412
31.95,8.4532,0.182127,448.556
31.96,8.47278,0.184875,446.706
31.97,8.49251,0.187647,444.865
31.98,8.51237,0.190443,443.031
31.99,8.53238,0.193264,441.205
32,8.55252,0.19611,439.387
32.01,8.57281,0.198981,437.576
32.02,8.59323,0.201876,435.773
32.03,8.6138,0.204797,433.977
32.04,8.63451,0.207742,432.188
32.05,8.65537,0.210713,430.408
32.06,8.67636,0.21371,428.634
32.07,8.6975,0.216732,426.868
32.08,8.71879,0.219779,425.109
32.09,8.74022,0.222853,423.358
32.1,8.76179,0.225952,421.614
32.11,8.7835,0.229078,419.877
32.12,8.80537,0.232229,418.147
32.13,8.82737,0.235408,416.425
32.14,8.84953,0.238612,414.71
32.15,8.87183,0.241843,413.002
32.16,8.89428,0.245101,411.301
32.17,8.91687,0.248386,409.607
32.18,8.93962,0.251698,407.92
32.19,8.96251,0.255038,406.24
32.2,8.98555,0.258404,404.568
32.21,9.00874,0.261798,402.902
32.22,9.03208,0.26522,401.243
32.23,9.05558,0.268669,399.591
32.24,9.07922,0.272147,397.946
32.25,9.10301,0.275652,396.308
32.26,9.12696,0.279186,394.677
32.27,9.15105,0.282748,393.052
32.28,9.17531,0.286338,391.434
32.29,9.19971,0.289958,389.823
32.3,9.22427,0.293606,388.219
32.31,9.24898,0.297283,386.621
32.32,9.27385,0.30099,385.03
32.33,9.29887,0.304725,383.446
32.34,9.32405,0.30849,381.868
32.35,9.34938,0.312285,380.297
32.36,9.37488,0.31611,378.733
32.37,9.40053,0.319965,377.175
32.38,9.42633,0.323849,375.623
32.39,9.4523,0.327764,374.078
32.4,9.47843,0.33171,372.539
32.41,9.50471,0.335686,371.007
32.42,9.53116,0.339693,369.481
32.43,9.55777,0.343731,367.962
32.44,9.58453,0.3478,366.449
32.45,9.61146,0.351901,364.942
32.46,9.63856,0.356033,363.441
32.47,9.66581,0.360197,361.947
32.48,9.69323,0.364392,360.459
32.49,9.72082,0.36862,358.977
32.5,9.74857,0.372879,357.502
32.51,9.77648,0.377172,356.032
32.52,9.80456,0.381497,354.569
32.53,9.83281,0.385854,353.112
32.54,9.86123,0.390245,351.66
32.55,9.88981,0.394668,350.215
32.56,9.91856,0.399125,348.776
