prey growth rate,0.5
prey death rate,0.002
predator 1 growth rate,0.00025
predator 1 death rate,0.11
predator 2 growth rate,0.00023
predator 2 death rate,0.1
x,500
y,100
z,100
n,20000
t (days),500

timestep,x,y,z
131.15,263.934,107.949,125.577
131.175,264.153,107.83,125.454
131.2,264.375,107.712,125.331
131.225,264.601,107.594,125.208
131.25,264.83,107.476,125.086
131.275,265.063,107.358,124.964
131.3,265.299,107.241,124.842
131.325,265.538,107.124,124.72
131.35,265.781,107.008,124.599
131.375,266.027,106.891,124.478
131.4,266.277,106.775,124.357
131.425,266.53,106.659,124.237
131.45,266.786,106.544,124.117
131.475,267.046,106.429,123.997
131.5,267.309,106.314,123.878
131.525,267.575,106.199,123.759
131.55,267.845,106.085,123.64
131.575,268.118,105.971,123.521
131.6,268.395,105.857,123.403
131.625,268.675,105.744,123.285
131.65,268.958,105.631,123.168
131.675,269.245,105.518,123.05
131.7,269.535,105.405,122.933
131.725,269.829,105.293,122.817
131.75,270.126,105.181,122.7
131.775,270.426,105.07,122.584
131.8,270.73,104.959,122.469
131.825,271.037,104.848,122.353
131.85,271.348,104.737,122.238
131.875,271.662,104.627,122.124
131.9,271.98,104.517,122.009
131.925,272.301,104.408,121.895
131.95,272.625,104.298,121.781
131.975,272.953,104.189,121.668
132,273.284,104.081,121.555
132.025,273.619,103.972,121.442
132.05,273.957,103.865,121.33
132.075,274.298,103.757,121.218
132.1,274.643,103.65,121.106
132.125,274.991,103.543,120.995
132.15,275.343,103.436,120.884
132.175,275.698,103.33,120.773
132.2,276.057,103.224,120.663
132.225,276.419,103.118,120.553
132.25,276.785,103.013,120.443
132.275,277.154,102.908,120.334
132.3,277.527,102.803,120.225
132.325,277.903,102.699,120.117
132.35,278.282,102.595,120.009
132.375,278.665,102.492,119.901
132.4,279.051,102.389,119.793
132.425,279.441,102.286,119.686
132.45,279.835,102.183,119.58
132.475,280.231,102.081,119.473
132.5,280.632,101.98,119.367
132.525,281.036,101.878,119.262
132.55,281.443,101.777,119.156
132.575,281.854,101.676,119.051
132.6,282.268,101.576,118.947
132.625,282.686,101.476,118.843
132.65,283.107,101.377,118.739
132.675,283.532,101.277,118.636
132.7,283.96,101.178,118.533
132.725,284.392,101.08,118.43
132.75,284.827,100.982,118.328
132.775,285.266,100.884,118.226
132.8,285.708,100.787,118.125
132.825,286.154,100.69,118.024
132.85,286.604,100.593,117.923
132.875,287.056,100.497,117.823
132.9,287.513,100.401,117.723
132.925,287.973,100.305,117.623
132.95,288.436,100.21,117.524
132.975,288.904,100.116,117.425
133,289.374,100.021,117.327
133.025,289.848,99.9273,117.229
133.05,290.326,99.8337,117.132
133.075,290.808,99.7405,117.035
133.1,291.292,99.6477,116.938
133.125,291.781,99.5553,116.842
133.15,292.273,99.4633,116.746
133.175,292.768,99.3716,116.65
133.2,293.268,99.2804,116.555
133.225,293.77,99.1895,116.461
133.25,294.277,99.0991,116.366
133.275,294.787,99.009,116.273
133.3,295.3,98.9194,116.179
133.325,295.817,98.8301,116.086
133.35,296.338,98.7412,115.994
133.375,296.862,98.6528,115.902
133.4,297.39,98.5647,115.81
133.425,297.922,98.4771,115.719
133.45,298.457,98.3898,115.628
133.475,298.996,98.303,115.537
133.5,299.538,98.2166,115.447
133.525,300.084,98.1306,115.358
133.55,300.634,98.045,115.269
133.575,301.187,97.9598,115.18
133.6,301.744,97.875,115.092
133.625,302.305,97.7906,115.004
133.65,302.869,97.7067,114.917
133.675,303.437,97.6231,114.83
133.7,304.008,97.54,114.743
133.725,304.583,97.4573,114.657
133.75,305.162,97.3751,114.571
133.775,305.744,97.2932,114.486
133.8,306.331,97.2118,114.401
133.825,306.92,97.1308,114.317
133.85,307.514,97.0502,114.233
133.875,308.111,96.9701,114.15
133.9,308.712,96.8903,114.067
133.925,309.316,96.811,113.985
133.95,309.924,96.7322,113.903
133.975,310.536,96.6538,113.821
134,311.152,96.5758,113.74
134.025,311.771,96.4982,113.659
134.05,312.394,96.4211,113.579
134.075,313.021,96.3444,113.5
134.1,313.651,96.2682,113.42
134.125,314.285,96.1924,113.342
134.15,314.923,96.117,113.263
134.175,315.564,96.0421,113.185
134.2,316.209,95.9676,113.108
134.225,316.858,95.8936,113.031
134.25,317.511,95.82,112.955
134.275,318.167,95.7469,112.879
134.3,318.827,95.6742,112.803
134.325,319.491,95.602,112.728
134.35,320.159,95.5302,112.654
134.375,320.83,95.4589,112.58
134.4,321.505,95.388,112.506
134.425,322.184,95.3176,112.433
134.45,322.866,95.2476,112.361
134.475,323.552,95.1781,112.289
134.5,324.242,95.1091,112.217
134.525,324.936,95.0405,112.146
134.55,325.633,94.9724,112.076
134.575,326.335,94.9047,112.005
134.6,327.039,94.8376,111.936
134.625,327.748,94.7708,111.867
134.65,328.461,94.7046,111.798
134.675,329.177,94.6388,111.73
134.7,329.897,94.5735,111.662
134.725,330.621,94.5086,111.595
134.75,331.348,94.4443,111.529
134.775,332.08,94.3804,111.463
134.8,332.815,94.3169,111.397
134.825,333.553,94.254,111.332
134.85,334.296,94.1915,111.268
134.875,335.042,94.1295,111.203
134.9,335.793,94.068,111.14
134.925,336.546,94.007,111.077
134.95,337.304,93.9465,111.014
134.975,338.066,93.8864,110.953
135,338.831,93.8268,110.891
135.025,339.6,93.7678,110.83
135.05,340.373,93.7092,110.77
135.075,341.149,93.6511,110.71
135.1,341.93,93.5934,110.651
135.125,342.714,93.5363,110.592
135.15,343.502,93.4797,110.533
135.175,344.294,93.4236,110.476
135.2,345.089,93.3679,110.418
135.225,345.888,93.3128,110.362
135.25,346.691,93.2582,110.306
135.275,347.498,93.204,110.25
135.3,348.309,93.1504,110.195
135.325,349.123,93.0973,110.14
135.35,349.941,93.0446,110.087
135.375,350.763,92.9925,110.033
135.4,351.589,92.9409,109.98
135.425,352.419,92.8898,109.928
135.45,353.252,92.8392,109.876
135.475,354.089,92.7891,109.825
135.5,354.93,92.7396,109.774
135.525,355.774,92.6905,109.724
135.55,356.623,92.642,109.674
135.575,357.475,92.594,109.625
135.6,358.331,92.5465,109.577
135.625,359.19,92.4995,109.529
135.65,360.054,92.453,109.482
135.675,360.921,92.4071,109.435
135.7,361.792,92.3617,109.389
135.725,362.667,92.3168,109.343
135.75,363.545,92.2724,109.298
135.775,364.427,92.2286,109.254
135.8,365.313,92.1853,109.21
135.825,366.203,92.1426,109.166
135.85,367.096,92.1003,109.124
135.875,367.993,92.0586,109.081
135.9,368.894,92.0175,109.04
135.925,369.799,91.9768,108.999
135.95,370.707,91.9368,108.958
135.975,371.619,91.8972,108.919
136,372.535,91.8582,108.879
136.025,373.455,91.8197,108.841
136.05,374.378,91.7818,108.803
136.075,375.305,91.7445,108.765
136.1,376.235,91.7076,108.728
136.125,377.169,91.6714,108.692
136.15,378.107,91.6356,108.656
136.175,379.049,91.6005,108.621
136.2,379.994,91.5659,108.587
136.225,380.943,91.5318,108.553
136.25,381.896,91.4983,108.519
136.275,382.852,91.4653,108.487
136.3,383.812,91.4329,108.455
136.325,384.775,91.4011,108.423
136.35,385.742,91.3698,108.392
136.375,386.713,91.3391,108.362
136.4,387.687,91.309,108.332
136.425,388.665,91.2794,108.303
136.45,389.647,91.2504,108.275
136.475,390.632,91.222,108.247
136.5,391.621,91.1941,108.22
136.525,392.613,91.1669,108.193
136.55,393.609,91.1401,108.167
136.575,394.608,91.114,108.142
136.6,395.611,91.0884,108.117
136.625,396.618,91.0635,108.093
136.65,397.628,91.0391,108.07
136.675,398.641,91.0152,108.047
136.7,399.659,90.992,108.025
136.725,400.679,90.9694,108.004
136.75,401.703,90.9473,107.983
136.775,402.731,90.9258,107.963
136.8,403.761,90.9049,107.943
136.825,404.796,90.8847,107.924
136.85,405.834,90.865,107.906
136.875,406.875,90.8458,107.888
136.9,407.92,90.8273,107.871
136.925,408.968,90.8094,107.855
136.95,410.019,90.7921,107.839
136.975,411.074,90.7754,107.824
137,412.132,90.7593,107.81
137.025,413.193,90.7438,107.796
137.05,414.258,90.7289,107.783
137.075,415.326,90.7146,107.771
137.1,416.398,90.7009,107.759
137.125,417.473,90.6878,107.748
137.15,418.55,90.6754,107.737
137.175,419.632,90.6635,107.728
137.2,420.716,90.6523,107.719
137.225,421.804,90.6417,107.71
137.25,422.895,90.6317,107.703
137.275,423.989,90.6223,107.696
137.3,425.086,90.6135,107.689
137.325,426.186,90.6054,107.683
137.35,427.29,90.5979,107.679
137.375,428.396,90.591,107.674
137.4,429.506,90.5847,107.671
137.425,430.619,90.5791,107.668
137.45,431.735,90.5741,107.665
137.475,432.854,90.5698,107.664
137.5,433.975,90.566,107.663
137.525,435.1,90.5629,107.663
137.55,436.228,90.5605,107.663
137.575,437.359,90.5587,107.665
137.6,438.493,90.5575,107.667
137.625,439.629,90.557,107.669
137.65,440.769,90.5571,107.673
137.675,441.911,90.5578,107.677
137.7,443.056,90.5592,107.681
137.725,444.204,90.5613,107.687
137.75,445.355,90.564,107.693
137.775,446.509,90.5674,107.7
137.8,447.665,90.5714,107.708
137.825,448.824,90.576,107.716
137.85,449.986,90.5814,107.725
137.875,451.15,90.5873,107.735
137.9,452.317,90.594,107.745
137.925,453.487,90.6013,107.757
137.95,454.659,90.6093,107.769
137.975,455.834,90.6179,107.781
138,457.011,90.6272,107.795
138.025,458.191,90.6372,107.809
138.05,459.373,90.6478,107.824
138.075,460.558,90.6591,107.839
138.1,461.745,90.6711,107.856
138.125,462.935,90.6838,107.873
138.15,464.127,90.6971,107.891
138.175,465.321,90.7111,107.909
138.2,466.518,90.7258,107.928
138.225,467.716,90.7412,107.948
138.25,468.917,90.7573,107.969
138.275,470.121,90.774,107.991
138.3,471.326,90.7914,108.013
138.325,472.534,90.8096,108.036
138.35,473.743,90.8284,108.06
138.375,474.955,90.8479,108.085
138.4,476.169,90.8681,108.11
138.425,477.384,90.889,108.136
138.45,478.602,90.9105,108.163
138.475,479.822,90.9328,108.191
138.5,481.043,90.9558,108.219
138.525,482.267,90.9795,108.248
138.55,483.492,91.0039,108.278
138.575,484.719,91.029,108.309
138.6,485.948,91.0548,108.34
138.625,487.178,91.0813,108.373
138.65,488.41,91.1085,108.406
138.675,489.644,91.1364,108.439
138.7,490.879,91.165,108.474
138.725,492.116,91.1944,108.509
138.75,493.354,91.2244,108.546
138.775,494.594,91.2552,108.583
138.8,495.835,91.2867,108.62
138.825,497.078,91.3189,108.659
138.85,498.322,91.3519,108.698
138.875,499.567,91.3855,108.738
138.9,500.813,91.4199,108.779
138.925,502.061,91.455,108.821
138.95,503.31,91.4909,108.863
138.975,504.56,91.5274,108.907
139,505.811,91.5647,108.951
139.025,507.063,91.6027,108.996
139.05,508.316,91.6415,109.041
139.075,509.569,91.681,109.088
139.1,510.824,91.7212,109.135
139.125,512.08,91.7622,109.183
139.15,513.336,91.8039,109.232
139.175,514.593,91.8464,109.282
139.2,515.851,91.8895,109.333
139.225,517.109,91.9335,109.384
139.25,518.368,91.9782,109.436
139.275,519.628,92.0236,109.489
139.3,520.888,92.0698,109.543
139.325,522.148,92.1167,109.598
139.35,523.409,92.1643,109.653
139.375,524.67,92.2128,109.709
139.4,525.932,92.2619,109.766
139.425,527.193,92.3119,109.824
139.45,528.455,92.3626,109.883
139.475,529.717,92.414,109.943
139.5,530.979,92.4662,110.003
139.525,532.241,92.5192,110.064
139.55,533.502,92.5729,110.127
139.575,534.764,92.6274,110.189
139.6,536.026,92.6826,110.253
139.625,537.287,92.7386,110.318
139.65,538.548,92.7954,110.383
139.675,539.808,92.8529,110.45
139.7,541.069,92.9112,110.517
139.725,542.328,92.9703,110.585
139.75,543.587,93.0301,110.653
139.775,544.846,93.0908,110.723
139.8,546.104,93.1521,110.794
139.825,547.361,93.2143,110.865
139.85,548.617,93.2772,110.937
139.875,549.873,93.3409,111.01
139.9,551.127,93.4054,111.084
139.925,552.381,93.4707,111.159
139.95,553.634,93.5367,111.234
139.975,554.885,93.6036,111.311
140,556.135,93.6712,111.388
140.025,557.384,93.7395,111.466
140.05,558.632,93.8087,111.545
140.075,559.878,93.8786,111.625
140.1,561.123,93.9494,111.706
140.125,562.367,94.0209,111.787
140.15,563.608,94.0932,111.87
140.175,564.849,94.1663,111.953
140.2,566.087,94.2401,112.037
140.225,567.324,94.3148,112.122
140.25,568.558,94.3903,112.208
140.275,569.791,94.4665,112.295
140.3,571.022,94.5435,112.383
140.325,572.251,94.6213,112.471
140.35,573.477,94.6999,112.56
140.375,574.702,94.7793,112.651
140.4,575.924,94.8595,112.742
140.425,577.144,94.9405,112.834
140.45,578.361,95.0223,112.926
140.475,579.576,95.1048,113.02
140.5,580.788,95.1882,113.115
140.525,581.997,95.2724,113.21
140.55,583.204,95.3573,113.306
140.575,584.408,95.4431,113.403
140.6,585.609,95.5296,113.501
140.625,586.807,95.6169,113.6
140.65,588.002,95.7051,113.7
140.675,589.194,95.794,113.801
140.7,590.383,95.8837,113.902
140.725,591.568,95.9742,114.004
140.75,592.75,96.0655,114.108
140.775,593.929,96.1577,114.212
140.8,595.104,96.2506,114.317
140.825,596.276,96.3443,114.422
140.85,597.444,96.4388,114.529
140.875,598.608,96.5341,114.637
140.9,599.768,96.6302,114.745
140.925,600.924,96.727,114.854
140.95,602.076,96.8247,114.965
140.975,603.225,96.9232,115.076
141,604.369,97.0225,115.187
141.025,605.509,97.1225,115.3
141.05,606.644,97.2234,115.414
141.075,607.775,97.3251,115.528
141.1,608.902,97.4275,115.644
141.125,610.024,97.5308,115.76
141.15,611.141,97.6348,115.877
141.175,612.254,97.7396,115.995
141.2,613.361,97.8453,116.114
141.225,614.464,97.9517,116.233
141.25,615.562,98.0589,116.354
141.275,616.655,98.1669,116.475
141.3,617.742,98.2756,116.597
141.325,618.825,98.3852,116.721
141.35,619.902,98.4956,116.845
141.375,620.973,98.6067,116.969
141.4,622.039,98.7186,117.095
141.425,623.1,98.8313,117.221
141.45,624.155,98.9448,117.349
141.475,625.204,99.0591,117.477
141.5,626.247,99.1741,117.606
141.525,627.284,99.29,117.736
141.55,628.315,99.4066,117.867
141.575,629.34,99.524,117.998
141.6,630.359,99.6421,118.131
141.625,631.372,99.7611,118.264
141.65,632.378,99.8808,118.398
141.675,633.378,100.001,118.533
141.7,634.371,100.123,118.669
141.725,635.357,100.245,118.805
141.75,636.337,100.367,118.943
141.775,637.31,100.491,119.081
141.8,638.276,100.615,119.22
141.825,639.235,100.74,119.36
141.85,640.188,100.866,119.501
141.875,641.133,100.993,119.642
141.9,642.07,101.12,119.785
141.925,643.001,101.248,119.928
141.95,643.924,101.377,120.072
141.975,644.839,101.506,120.217
142,645.747,101.637,120.362
142.025,646.647,101.768,120.509
142.05,647.54,101.9,120.656
142.075,648.424,102.032,120.804
142.1,649.301,102.165,120.953
142.125,650.17,102.299,121.102
142.15,651.03,102.434,121.253
142.175,651.883,102.57,121.404
142.2,652.727,102.706,121.556
142.225,653.563,102.843,121.709
142.25,654.39,102.98,121.862
142.275,655.209,103.119,122.016
142.3,656.019,103.258,122.171
142.325,656.821,103.398,122.327
142.35,657.614,103.538,122.484
142.375,658.398,103.679,122.641
142.4,659.173,103.821,122.799
142.425,659.939,103.964,122.958
142.45,660.696,104.107,123.117
142.475,661.444,104.251,123.278
142.5,662.182,104.395,123.439
142.525,662.911,104.541,123.601
142.55,663.631,104.687,123.763
142.575,664.341,104.833,123.926
142.6,665.042,104.981,124.09
142.625,665.733,105.129,124.255
142.65,666.415,105.277,124.42
142.675,667.086,105.427,124.586
142.7,667.748,105.577,124.753
142.725,668.4,105.727,124.92
142.75,669.041,105.878,125.089
142.775,669.673,106.03,125.257
142.8,670.294,106.183,125.427
142.825,670.906,106.336,125.597
142.85,671.507,106.49,125.768
142.875,672.097,106.644,125.94
142.9,672.677,106.799,126.112
142.925,673.247,106.955,126.285
142.95,673.805,107.111,126.458
142.975,674.354,107.268,126.632
143,674.891,107.425,126.807
143.025,675.418,107.583,126.982
143.05,675.934,107.742,127.158
143.075,676.438,107.901,127.335
143.1,676.932,108.061,127.512
143.125,677.415,108.221,127.69
143.15,677.887,108.382,127.868
143.175,678.347,108.543,128.047
143.2,678.796,108.705,128.227
143.225,679.234,108.868,128.407
143.25,679.661,109.031,128.588
143.275,680.076,109.194,128.769
143.3,680.479,109.359,128.951
143.325,680.871,109.523,129.134
143.35,681.251,109.688,129.317
143.375,681.62,109.854,129.5
143.4,681.977,110.02,129.684
143.425,682.322,110.187,129.869
143.45,682.655,110.354,130.054
143.475,682.977,110.521,130.24
143.5,683.286,110.69,130.426
143.525,683.584,110.858,130.612
143.55,683.87,111.027,130.8
143.575,684.143,111.197,130.987
143.6,684.404,111.366,131.175
143.625,684.653,111.537,131.364
143.65,684.89,111.708,131.553
143.675,685.115,111.879,131.742
143.7,685.327,112.05,131.932
143.725,685.527,112.222,132.122
143.75,685.715,112.395,132.313
143.775,685.89,112.568,132.504
143.8,686.053,112.741,132.695
143.825,686.203,112.914,132.887
143.85,686.341,113.088,133.08
143.875,686.466,113.262,133.272
143.9,686.579,113.437,133.465
143.925,686.679,113.612,133.659
143.95,686.766,113.787,133.853
143.975,686.841,113.963,134.047
144,686.903,114.139,134.241
144.025,686.952,114.315,134.436
144.05,686.989,114.492,134.631
144.075,687.013,114.669,134.826
144.1,687.024,114.846,135.022
144.125,687.022,115.023,135.218
144.15,687.007,115.201,135.414
144.175,686.979,115.379,135.611
144.2,686.939,115.557,135.808
144.225,686.886,115.736,136.005
144.25,686.819,115.915,136.202
144.275,686.74,116.093,136.399
144.3,686.648,116.273,136.597
144.325,686.543,116.452,136.795
144.35,686.425,116.631,136.993
144.375,686.294,116.811,137.192
144.4,686.151,116.991,137.39
144.425,685.994,117.171,137.589
144.45,685.824,117.351,137.787
144.475,685.641,117.532,137.986
144.5,685.446,117.712,138.186
144.525,685.237,117.893,138.385
144.55,685.015,118.074,138.584
144.575,684.781,118.255,138.784
144.6,684.534,118.435,138.983
144.625,684.273,118.617,139.183
144.65,684,118.798,139.382
144.675,683.714,118.979,139.582
144.7,683.415,119.16,139.782
144.725,683.103,119.341,139.982
144.75,682.778,119.523,140.182
144.775,682.44,119.704,140.382
144.8,682.089,119.886,140.582
144.825,681.726,120.067,140.782
144.85,681.35,120.248,140.981
144.875,680.961,120.43,141.181
144.9,680.559,120.611,141.381
144.925,680.145,120.792,141.581
144.95,679.718,120.974,141.781
144.975,679.278,121.155,141.98
145,678.825,121.336,142.18
145.025,678.36,121.517,142.379
145.05,677.883,121.698,142.579
145.075,677.393,121.879,142.778
145.1,676.89,122.06,142.977
145.125,676.375,122.24,143.176
145.15,675.847,122.421,143.375
145.175,675.307,122.601,143.573
145.2,674.755,122.782,143.772
145.225,674.19,122.962,143.97
145.25,673.613,123.141,144.168
145.275,673.024,123.321,144.366
145.3,672.423,123.501,144.564
145.325,671.81,123.68,144.761
145.35,671.184,123.859,144.958
145.375,670.547,124.038,145.155
145.4,669.897,124.217,145.352
145.425,669.236,124.395,145.548
145.45,668.563,124.573,145.744
145.475,667.877,124.751,145.94
145.5,667.181,124.928,146.136
145.525,666.472,125.106,146.331
145.55,665.752,125.282,146.525
145.575,665.02,125.459,146.72
145.6,664.277,125.635,146.914
145.625,663.522,125.811,147.108
145.65,662.756,125.987,147.301
145.675,661.979,126.162,147.494
145.7,661.19,126.337,147.686
145.725,660.391,126.511,147.878
145.75,659.58,126.685,148.07
145.775,658.758,126.859,148.261
145.8,657.925,127.032,148.452
145.825,657.081,127.205,148.642
145.85,656.227,127.377,148.832
145.875,655.361,127.549,149.021
145.9,654.485,127.721,149.21
145.925,653.599,127.892,149.398
145.95,652.702,128.062,149.586
145.975,651.794,128.232,149.773
146,650.876,128.402,149.959
146.025,649.948,128.571,150.145
